방금화산부인과의원,의원,432-8275,"인천광역시 남동구 남동대로 890, 202호 (간석동, 탑메디칼)"
노상수소아청소년과의원,의원,435-5577,인천광역시 남동구 남동대로 890 (간석동)
성가신경과의원,의원,423-3322,인천광역시 남동구 남동대로 889 (간석동)
영소아과의원,의원,434-0434,인천광역시 남동구 남동대로 886 (간석동)
담도영이비인후과,의원,437-0610,인천광역시 남동구 남동대로 885 (간석동)
김석도이비인후과,의원,422-3770,인천광역시 남동구 남동대로 875 (간석동)
최동열비뇨기과의원,의원,428-5741,인천광역시 남동구 남동대로 875 (간석동)
이안과의원,의원,423-2730,인천광역시 남동구 남동대로 875 (간석동)
바른성모내과의원,의원,473-2117,"인천광역시 남동구 남동대로 860, 1동 201호 (간석동, 래미안자이상가)"
강문호내과의원,의원,462-9200,인천광역시 남동구 남동대로 772 (구월동)
고영식내과의원,의원,422-6891,"인천광역시 남동구 남동대로 743 (구월동, 6층)"
구월정형외과의원,의원,437-3116,"인천광역시 남동구 남동대로 731 (구월동, (1층일부~4층))"
우리메디칼의원,의원,428-0280,인천광역시 남동구 남동대로 705 (구월동)
전내과의원,의원,465-0221,인천광역시 남동구 구월말로 117 (만수동)
이진호내과,의원,431-8575,인천광역시 남동구 구월로 75 (간석동)
박내과의원,의원,468-0114,"인천광역시 남동구 구월로 376, 201호 (만수동, 정은프라자)"
삼성메디칼의원,의원,424-4114,"인천광역시 남동구 구월로 376 (만수동, 정은프라자3층)"
조영복내과의원,의원,469-7580,인천광역시 남동구 구월로 352 (만수동)
다복의료소비자생활협동조합 소망메디칼의원,의원,472-0099,"인천광역시 남동구 구월로 337 (만수동, 2층,3층일부,4층,5층일부)"
만수중앙의원,의원,467-0990,인천광역시 남동구 구월로 332 (만수동)
정호메디칼의원,의원,469-7582,"인천광역시 남동구 구월로 312 (만수동, 2,3층)"
현대정형외과의원,의원,466-7585,인천광역시 남동구 구월로 299 (만수동)
우리정형외과의원,의원,467-8877,"인천광역시 남동구 구월로 284, 1,4,5층 (구월동)"
참빛마취통증의학과의원,의원,464-0625,인천광역시 남동구 구월로 284 (구월동)
장태일내과의원,의원,471-7500,인천광역시 남동구 구월로 284 (구월동)
인하내과의원,의원,466-0101,"인천광역시 남동구 구월로 280, 3층 (구월동, 연세메디칼빌딩)"
유앤미비뇨기과의원,의원,472-7979,"인천광역시 남동구 구월로 274, 302호 (구월동)"
동서재활의학과의원,의원,461-2300,"인천광역시 남동구 구월로 274, 2,4,5,6층 (구월동)"
성모류마내과의원,의원,463-0052,"인천광역시 남동구 구월로 223, 305호 (구월동, 위너스프라자)"
필의원,의원,467-1186,"인천광역시 남동구 구월로 223, 303,304호 (구월동, 위너스프라자)"
"장앤탑내과,재활의학과의원",의원,467-9911,"인천광역시 남동구 구월로 212, 226호,227호,239호,242호 (구월동, 힐캐슬프라자)"
우리이비인후과의원,의원,466-5314,"인천광역시 남동구 구월로 192, 302호 (구월동, 힐캐슬프라자)"
쿨맨남성의원,의원,439-0007,인천광역시 남동구 구월동 1470-1 삼성디지털프라자 8층
이한진가정의원,의원,461-5525,"인천광역시 남동구 구월동 1200-2 퍼스트프라자 302호,303호"
본의원,의원,461-4615,"인천광역시 남동구 구월남로342번길 3, 2층 (만수동)"
고은소아청소년과의원,의원,472-5292,"인천광역시 남동구 구월남로 280 (구월동, 알파프라자3층)"
모래내정형외과의원,의원,463-2002,"인천광역시 남동구 구월남로 280 (구월동, 2층일부)"
동덕복지의료소비자생활협동조합인천메디칼의원,의원,070-7565-3212,"인천광역시 남동구 구월남로 228 (구월동, 2층 전부)"
사랑정형외과의원,의원,442-8275,"인천광역시 남동구 구월남로 198 (구월동, 트윈프라자 401,402,301호)"
김영익정신과,의원,472-5280,"인천광역시 남동구 구월남로 174 (구월동, 206호)"
연세산부인과의원,의원,465-6091,인천광역시 남동구 구월4동1255-2(4층)
디메트로의원,의원,428-6688,인천광역시 남동구 고잔동 RC 3블록1롯트 정안빌딩3층
정소아청소년과의원,의원,431-1275,인천광역시 남동구 고잔동 RC 14블록 2로트 2층
인사랑내과의원,의원,765-8275,인천광역시 남동구 고잔동  RC4블록 5로트(효성빌딩 201호)
누가의원,의원,429-3396,인천광역시 남동구 경인로644번길 119 (간석동)
후생의원,의원,522-0077,인천광역시 남동구 경인로 772 (간석동)
김세중신경외과,의원,432-7006,인천광역시 남동구 경인로 594 (간석동)
안흉부외과의원,의원,424-2252,인천광역시 남동구 경인로 551 (간석동)
간석성모의원,의원,428-5445,인천광역시 남동구 경인로 530 (간석동)
이찬주내과의원,의원,432-6406,"인천광역시 남동구 경인로 520 (간석동, 탑프라자 103호)"
최승열정형외과의원,의원,431-4747,"인천광역시 남동구 경인로 520 (간석동, 201,203,204호)"
하나플러스의원,의원,872-9429,"인천광역시 남동구 경원대로 971 (간석동, 삼성홈플러스 인천간석점 2층)"
서울피부과의원,의원,874-0983,"인천광역시 남동구 경원대로 971 (간석동, 삼성홈플러스 2층)"
로하스인천요양병원,요양병원,032-421-1288,"인천광역시 남동구 호구포로 214 (논현동, 대진프라자 7,8,9,10층전부)"
다인의료소비자생활협동조합 인천논현요양병원,요양병원,439-1800,"인천광역시 남동구 호구포로 212, 601호~603호,701호~703호 (논현동, 대양프라자빌딩)"
연세효요양병원,요양병원,032-468-3388,"인천광역시 남동구 인주대로 852 (만수동, 연세빌딩)"
봄날요양병원,요양병원,468-9101,인천광역시 남동구 인주대로 806 (구월동)
로뎀요양병원,요양병원,1544-2508,"인천광역시 남동구 인주대로 670, 2층 201호 (구월동, 인향콤비타워)"
에이스메디컬요양병원,요양병원,715-6666,"인천광역시 남동구 논현로26번길 6 (논현동, 에이스프라자 5,6,7층일부(702호))"
뿌리요양병원,요양병원,431-7979,"인천광역시 남동구 논현동 소래논현구역 C2-1 에코타워 7,8층"
(의)정강의료재단 위드미요양병원,요양병원,438-5800,"인천광역시 남동구 논고개로123번길 35 (논현동, 칼리오페 10층전부)"
미추홀요양병원,요양병원,429-5050,"인천광역시 남동구 남동대로799번길 25 (구월동, 1층일부,2,3,4,5,6,7층전부)"
고려요양병원,요양병원,462-3065,인천광역시 남동구 구월로 305 (만수동)
(의)나사렛한방병원,한방병원,435-5111,인천광역시 남동구 석촌로 21 (간석동)
가천대학교부속길한방병원,한방병원,070-7120-5050,인천광역시 남동구 독점로29번길 12 (구월동)
21세기병원,병원,451-8218,인천광역시 남동구 정각로 2 (구월동)
전병원,병원,"467-6666,464-6181",인천광역시 남동구 인주대로 845 (만수동)
브래덤기념병원,병원,456-7600,"인천광역시 남동구 예술로192번길 36 (구월동, 지하1층~지하3층, 지상1층일부, 2층~9층)"
의료법인 정진의료재단 영화병원,병원,442-2020,"인천광역시 남동구 소래역로 42 (논현동, 소래타워 7층일부 8,9,10층)"
새희망병원,병원,431-2555,인천광역시 남동구 백범로 403 (간석동)
소운향병원,병원,032-679-0100,인천광역시 남동구 백범로 338-1 (간석동)
마음돌봄병원,병원,761-7575,"인천광역시 남동구 논현로 40, 502호,601호 (논현동, THE CLASS PLAZA )"
모두병원,병원,1588-0255,인천광역시 남동구 논고개로 88 (논현동)
예인병원,병원,425-1370,"인천광역시 남동구 논고개로 71, 7,8,9,10층층 1001,1002호 (논현동, 가산타워)"
새인천병원,병원,423-6661,인천광역시 남동구 남동대로922번길 55 (간석동)
의료법인길의료재단 남동길병원,병원,814-9011,인천광역시 남동구 남동대로239번길 72-39 (논현동)
서울이룸병원,병원,469-4394,인천광역시 남동구 구월로 241 (구월동)
길병원,종합병원,460-3548,인천광역시 남동구 남동대로774번길 21 (구월동)
아름다운몸한약국,한약국,032-432-0912,"인천광역시 연수구 비류대로 216, 1층 6호 (옥련동, 대창상가)"
S모아치과의원,일반의원,032-821-2875,인천광역시 연수구 청능대로 93 (청학동)
흰돌치과의원,일반의원,032-817-0022,인천광역시 연수구 먼우금로 19 (동춘동)
행복한치과의원,일반의원,032-831-2870,"인천광역시 연수구 아트센터대로 149, 102동 212호 (송도동,커넬워크)"
행복치과의원,일반의원,032-814-7879,인천광역시 연수구 비류대로 599 (선학동)
해피키즈치과의원,일반의원,032-813-2207,인천광역시 연수구 먼우금로 190 (연수동)
하이덴치과의원,일반의원,032-255-2875,인천광역시 연수구 먼우금로 96 (동춘동)
필치과의원,일반의원,032-831-6607,인천광역시 연수구 독배로 56 (옥련동)
푸른하늘치과의원,일반의원,032-832-5670,인천광역시 연수구 독배로 42 (옥련동)
푸른치과의원,일반의원,032-833-2875,인천광역시 연수구 청솔로 11 (청학동)
케이라인치과의원,일반의원,032-832-9221,"인천광역시 연수구 인천타워대로54번길 13 (송도동,해승메디피아 4층)"
최경근치과의원,일반의원,032-817-1554,인천광역시 연수구 용담로 148 (연수동)
청학치과의원,일반의원,032-833-4146,"인천광역시 연수구 비류대로294번길 32-5 (청학동,신우상가 2층)"
쥬니어플러스치과의원,일반의원,032-819-2286,인천광역시 연수구  컨벤시아대로  69 (송도동)
주창범치과의원,일반의원,032-812-2882,인천광역시 연수구 함박뫼로 250 (연수동)
정철웅치과의원,일반의원,032-813-6253,인천광역시 연수구 원인재로 300 (연수동)
인천연일학교 구강보건실,일반의원,032-816-6472,"인천광역시 연수구 함박뫼로 208 (연수동,인천연일학교)"
이재헌치과의원,일반의원,032-817-9495,인천광역시 연수구 원인재로 14 (동춘동)
이원준치과의원,일반의원,032-812-8260,인천광역시 연수구 원인재로 88 (동춘동)
이석현치과의원,일반의원,032-815-7327,인천광역시 연수구 선학로 90 (선학동)
이상호치과의원,일반의원,032-812-1568,인천광역시 연수구 원인재로 56 (동춘동)
이든치과의원,일반의원,032-834-2875,인천광역시 연수구 한나루로 190 (옥련동)
웰카운티치과의원,일반의원,032-833-2827,"인천광역시 연수구 해송로 143, 101동 (송도동)"
월드치과의원,일반의원,032-817-6230,인천광역시 연수구 샘말로 56 (연수동)
우리치과의원,일반의원,032-813-2875,인천광역시 연수구 먼우금로 302 (연수동)
올에이치과의원,일반의원,032-813-2275,인천광역시 연수구 함박뫼로 70
오케이치과의원,일반의원,032-858-2828,인천광역시 연수구 신송로 121 (송도동)
예치과의원,일반의원,032-810-1010,인천광역시 연수구 청능대로 109 (연수동)
예본플란트치과의원,일반의원,032-814-3461,인천광역시 연수구 새말로 27 (연수동)
열린치과의원,일반의원,032-816-2275,인천광역시 연수구 비류대로 435 (연수동)
연합연수치과의원,일반의원,032-815-6063,인천광역시 연수구 먼우금로83번길 12 (동춘동)
연치과의원,일반의원,032-821-2879,인천광역시 연수구 용담로 11 (청학동)
연수퍼스트치과의원,일반의원,032-214-2875,인천광역시 연수구 앵고개로246번길 10 (동춘동)
연수치과의원,일반의원,032-819-2828,인천광역시 연수구 경원대로467번길 3 (선학동)
연수청원치과의원,일반의원,032-831-2420,인천광역시 연수구 독배로40번길 11 (옥련동)
연수청아치과의원,일반의원,032-822-2875,인천광역시 연수구 새말로 90 (연수동)
연수준치과의원,일반의원,032-815-2875,인천광역시 연수구 원인재로 313 (연수동)
연수웰치과의원,일반의원,032-822-7522,인천광역시 연수구 앵고개로264번길 18 (동춘동)
연수선치과의원,일반의원,032-821-7528,인천광역시 연수구 용담로 153 (연수동)
연수서울치과의원,일반의원,032-817-8177,인천광역시 연수구 청능대로 103 (연수동)
연수부부치과의원,일반의원,032-818-2811,인천광역시 연수구 앵고개로 250 (동춘동)
연수모든치과의원,일반의원,032-816-6373,인천광역시 연수구 용담로 147 (연수동)
연세치과의원,일반의원,032-812-2824,인천광역시 연수구 원인재로 88 (동춘동)
연세민치과의원,일반의원,032-821-3928,인천광역시 연수구 청능대로137번길 47 (연수동)
에이스치과의원,일반의원,032-811-9964,인천광역시 연수구 비류대로 429 (연수동)
신용철치과의원,일반의원,032-831-7177,인천광역시 연수구 비류대로 194 (옥련동)
시카고SNC치과의원,일반의원,032-817-5713,"인천광역시 연수구 원인재로 180 (연수동,우성2차아파트상가 3층 303호)"
스퀘어치과의원,일반의원,032-456-4311,"인천광역시 연수구 청능대로 210 (동춘동,스퀘어원 3층)"
송주헌치과의원,일반의원,032-817-2875,인천광역시 연수구 청능대로 175 (연수동)
송도치과의원,일반의원,032-832-2875,"인천광역시 연수구 비류대로 208 (옥련동,송도역전빌딩 4층)"
송도이플란트치과의원,일반의원,032-833-2075,인천광역시 연수구 인천타워대로54번길 3 (송도동)
송도우리치과의원,일반의원,032-835-6875,"인천광역시 연수구 해돋이로 107 (송도동,더?퍼스트월드 H동 61호, 62호)"
송도드림치과의원,일반의원,032-858-2800,인천광역시 연수구 신송로 122 (송도동)
센트럴D＆D치과의원,일반의원,070-8841-2275,"인천광역시 연수구 센트럴로 232 (송도동,더?센트럴파크ⅠA동 2층 211호)"
센트럴치과의원,일반의원,032-832-2885,"인천광역시 연수구 해돋이로 118 (송도동,마린프라자 3층 301호)"
서울S치과의원,일반의원,032-858-2080,인천광역시 연수구 컨벤시아대로 69 (송도동)
서울플란트치과의원,일반의원,032-858-2255,인천광역시 연수구 신송로 121 (송도동)
서울고른이미소치과의원,일반의원,032-831-7982,인천광역시 연수구 컨벤시아대로 69 (송도동)
산치과의원,일반의원,032-812-2077,인천광역시 연수구 앵고개로 262 (동춘동)
뿌리샘치과의원,일반의원,032-834-0428,인천광역시 연수구 청량로 180 (옥련동)
박성호치과의원,일반의원,032-831-2875,인천광역시 연수구 독배로40번길 25 (옥련동)
박성빈치과의원,일반의원,032-811-1871,인천광역시 연수구 함박뫼로 250 (연수동)
미추홀치과의원,일반의원,032-834-7528,인천광역시 연수구 한진로 23 (옥련동)
미소연치과의원,일반의원,032-811-8228,인천광역시 연수구 앵고개로 242 (동춘동)
모아치과의원,일반의원,032-821-2828,인천광역시 연수구 앵고개로 248 (동춘동)
메이트치과의원,일반의원,032-815-1985,"인천광역시 연수구 경원대로483번길 6 (선학동,원영빌딩 2층)"
두손치과의원,일반의원,032-833-2275,인천광역시 연수구 독배로 41 (옥련동)
두손모아치과의원,일반의원,032-821-7575,인천광역시 연수구 청능대로 93 (청학동)
뉴욕치과의원,일반의원,032-858-9678,인천광역시 연수구 신송로125번길 7 (송도동)
김성기치과의원,일반의원,032-422-9890,인천광역시 연수구 학나래로6번길 16 (선학동)
기호경치과의원,일반의원,032-812-3744,인천광역시 연수구 청능대로 124 (동춘동)
권호진치과의원,일반의원,032-832-2275,"인천광역시 연수구 독배로 58 (옥련동,옥련2차 현대아파트상가 204호호)"
굿모닝치과의원,일반의원,032-833-7528,인천광역시 연수구 독배로40번길 47 (옥련동)
가람치과의원,일반의원,032-817-7927,"인천광역시 연수구 용담로 115 (연수동,파크타운 201호, 202호)"
해인당한의원,일반의원,032-817-3111,인천광역시 연수구 함박뫼로 68 (연수동)
한의사랑한의원,일반의원,032-815-1075,인천광역시 연수구 청명로17번길 10-17 (청학동)
하얀마음한의원,일반의원,032-822-7003,인천광역시 연수구 먼우금로 194 (연수동)
하나한의원,일반의원,032-814-6655,인천광역시 연수구 앵고개로264번길 30-4 (동춘동)
택한의원,일반의원,032-831-9492,인천광역시 연수구 청학로12번길 3 (청학동)
코스비한의원,일반의원,032-851-7582,인천광역시 연수구 해돋이로 116 (송도동)
청송한의원,일반의원,032-833-7581,인천광역시 연수구 독배로 55 (옥련동)
청담한의원,일반의원,032-851-7527,"인천광역시 연수구 신송로 121 (송도동,센타프라자 4층 401호)"
지인한의원,일반의원,032-834-1075,"인천광역시 연수구 컨벤시아대로 69 (송도동,밀레니엄빌딩 3층 307호)"
주행경희한의원,일반의원,032-834-0675,"인천광역시 연수구 청량로 188 (옥련동,준프라자 3층 303호)"
조은물한의원,일반의원,032-833-5353,인천광역시 연수구 아트센터대로 107 (송도동)
제중한의원,일반의원,032-819-8889,인천광역시 연수구 원인재로 180 (연수동)
이레한의원,일반의원,032-258-1075,인천광역시 연수구 먼우금로 189 (청학동)
유승엽한의원,일반의원,032-819-9996,인천광역시 연수구 앵고개로264번길 18 (동춘동)
옥련한의원,일반의원,032-832-2500,인천광역시 연수구 한진로25번길 4 (옥련동)
연수백세한의원,일반의원,032-813-1275,인천광역시 연수구 원인재로 313 (연수동)
연수당한의원,일반의원,032-859-3800,인천광역시 연수구 독배로40번길 29 (옥련동)
어울림한의원,일반의원,032-858-8275,인천광역시 연수구 신송로125번길 7 (송도동)
약선당 부부한의원,일반의원,032-233-1075,"인천광역시 연수구 먼우금로 190, 연수2동 2층 203호 (연수동)"
아토윌다산한의원,일반의원,032-818-7582,인천광역시 연수구 학나래로118번길 37 (선학동)
신농씨한의원,일반의원,032-819-1075,인천광역시 연수구 먼우금로188번길 12 (연수동)
송도함소아한의원,일반의원,032-835-7582,"인천광역시 연수구 해돋이로 107 (송도동,송도더퍼스트월드 H동 3층 69호, 70호)"
송도한의원,일반의원,032-858-7772,인천광역시 연수구 신송로 122 (송도동)
송도단비한의원,일반의원,032-858-1075,인천광역시 연수구 센트럴로 194 (송도동)
세명한의원,일반의원,032-814-6288,인천광역시 연수구 샘말로62번길 20 (연수동)
성성한의원,일반의원,032-817-0474,인천광역시 연수구 용담로 115 (연수동)
서명원한방의원,일반의원,032-833-0658,인천광역시 연수구 한나루로 182 (옥련동)
새생명한의원,일반의원,032-821-1075,인천광역시 연수구 용담로 11 (청학동)
삼대한의원,일반의원,032-832-1075,"인천광역시 연수구 컨벤시아대로42번길 8, 102동 2층 201호 (송도동, 코오롱 더프라우)"
사암명인한의원,일반의원,032-815-1023,인천광역시 연수구 앵고개로254번길 23 (동춘동)
봄한의원,일반의원,032-831-0500,인천광역시 연수구 독배로 42 (옥련동)
본디올경희한의원,일반의원,032-818-1075,인천광역시 연수구 앵고개로 250 (동춘동)
박정식한의원,일반의원,032-813-0074,인천광역시 연수구 원인재로 936-8 (동춘동)
박병선한의원,일반의원,032-821-0303,인천광역시 연수구 앵고개로264번길 41 (동춘동)
박기홍한의원,일반의원,032-816-7001,인천광역시 연수구 앵고개로 266 (동춘동)
미래한의원,일반의원,032-818-1175,인천광역시 연수구 앵고개로264번길 10-1 (동춘동)
무지개한의원,일반의원,032-851-3900,인천광역시 연수구 해돋이로120번길 16 (송도동)
맑은샘한의원,일반의원,032-813-8322,인천광역시 연수구 용담로 153 (연수동)
둘리한의원,일반의원,032-819-8430,인천광역시 연수구 앵고개로 256 (동춘동)
둘리옥련한의원,일반의원,032-851-2275,인천광역시 연수구 독배로40번길 35 (옥련동)
동풍한의원,일반의원,032-812-5003,"인천광역시 연수구 앵고개로264번길 30-3 (동춘동,영창빌딩 3층)"
동인당한의원,일반의원,032-818-1731,인천광역시 연수구 앵고개로 256 (동춘동)
동의보감한의원,일반의원,032-815-9494,인천광역시 연수구 청능대로 103 (연수동)
남송한의원,일반의원,032-818-9911,인천광역시 연수구 먼우금로 88 (동춘동)
의료법인 순의료재단효성성모의원,의원,032-555-8337,"인천광역시 계양구 마장로 549, 4층 401,402호 (효성동)"
한소망소아청소년과의원,의원,032-554-0205,"인천광역시 계양구 계양문화로 96, 304호 (용종동)"
튼튼소아청소년과의원,의원,032-554-3939,인천광역시 계양구 장제로 910 (병방동)
GM치과의원,치과의원,032-552-4393,인천광역시 계양구 계산새로 93 (용종동)
보람정형외과의원,의원,032-554-1784,"인천광역시 계양구 오조산로 3 (작전동,3층, 4층일부)"
한길치과의원,치과의원,032-548-5113,"인천광역시 계양구 계양대로 178 (계산동,(3층))"
탑플러스치과의원,치과의원,032-548-2879,인천광역시 계양구 계양대로 31 (작전동)
다사랑내과의원,의원,032-554-2074,"인천광역시 계양구 효서로 377, 2층 18호 (작전동)"
탑치과의원,치과의원,032-555-5528,인천광역시 계양구 경명대로 1068 (계산동)
강남정형외과의원,의원,032-554-0002,"인천광역시 계양구 계양대로 40, 2,3층 (작전동)"
새봄정형외과의원,의원,032-552-5599,"인천광역시 계양구 장제로 672 (작전동,신영프라자 3층)"
강인권한의원,한의원,032-595-1075,인천광역시 계양구 계양대로 96 (작전동)
성모의원,의원,032-514-0729,인천광역시 계양구 장제로1009번길 2 (박촌동)
두리산부인과두리내과의원,의원,032-545-7030,"인천광역시 계양구 계양대로 83, 2층 (작전동)"
계양치과의원,치과의원,032-551-2882,인천광역시 계양구 주부토로 525 (계산동)
성모가정의학과의원,의원,032-511-9940,인천광역시 계양구 황어로 120 (장기동)
큐치과의원,치과의원,032-551-2866,인천광역시 계양구 장제로 708 (작전동)
인천학운외과의원,의원,032-554-7739,"인천광역시 계양구 경명대로 1115 (계산동,인평프라자 6층)"
이데이치과의원,치과의원,032-551-2275,인천광역시 계양구 경명대로 1096 (계산동)
유앤양의원,의원,032-551-7441,"인천광역시 계양구 장제로 708 (작전동,한샘프라자 405호, 406호)"
이-편한치과의원,치과의원,032-521-2119,인천광역시 계양구 장제로1009번길 2 (박촌동)
연세베스트이비인후과의원,의원,032-297-2975,인천광역시 계양구 장제로 708 (작전동)
미담한의원,한의원,032-547-3323,인천광역시 계양구 계양대로 31 (작전동)
건강한내과의원,의원,032-544-5475,"인천광역시 계양구 효서로 380 (작전동,현대타운상가 3층)"
의료법인가창의료재단하나의원,의원,032-554-6906,"인천광역시 계양구 장제로 808, 3층 (계산동)"
우리아이소아과의원,의원,032-552-5275,인천광역시 계양구 주부토로 374 (작전동)
계양연세정형외과의원,의원,032-548-4455,"인천광역시 계양구 장제로 859, 1B, 1층 (임학동)"
박광식내과의원,의원,032-543-6546,인천광역시 계양구 경명대로 1043 (계산동)
연세차치과의원,치과의원,032-543-2875,"인천광역시 계양구 주부토로 479 (계산동,(3층))"
허승호성형외과의원,의원,032-555-5518,인천광역시 계양구 오조산공원로 22 (용종동)
병방한의원,한의원,032-555-7975,인천광역시 계양구 계양산로215번길 4 (병방동)
해맑은치과의원,치과의원,032-549-2228,인천광역시 계양구 안남로554번길 1 (효성동)
명치과의원,치과의원,032-553-2875,인천광역시 계양구 병방로 13 (병방동)
공덕한의원,한의원,032-545-2517,인천광역시 계양구 효서로 233 (작전동)
튼튼치과의원,치과의원,032-544-2275,인천광역시 계양구 계양대로 81 (작전동)
이사랑치과의원,치과의원,032-552-2875,인천광역시 계양구 주부토로 475 (계산동)
오준내과의원,의원,032-545-4567,인천광역시 계양구 주부토로 374 (작전동)
나움치과의원,치과의원,032-556-7522,인천광역시 계양구 새벌로 126 (효성동)
현대의원,의원,032-552-1916,인천광역시 계양구 효서로 380 (작전동)
홍제한의원,한의원,032-541-0790,인천광역시 계양구 경명대로 1057 (계산동)
연세모아 이비인후과,의원,032-543-5382,"인천광역시 계양구 아나지로417번길 20, 3층 (작전동, 태주빌딩)"
효성사랑정형외과,의원,032-556-7565,"인천광역시 계양구 안남로 512, 3층 (효성동, 대신증권빌딩)"
연아메디내과의원,의원,032-555-1138,"인천광역시 계양구 아나지로177번길 16, 1층 (효성동)"
스마트치과의원,치과의원,032-543-2825,인천광역시 계양구 효서로 53 (효성동)
고운세상 인천피부과의원,의원,032-549-7005,"인천광역시 계양구 계산새로 71 (계산동, 하이베라스 C동)"
나노클래식의원,의원,032-264-4545,"인천광역시 계양구 계양대로 67-17 (작전동,301호)"
천지인한의원,한의원,032-556-7588,인천광역시 계양구 새벌로112번길 12 (효성동)
보람소아청소년과의원,의원,032-552-0680,"인천광역시 계양구 장제로 1004, 201동 (박촌동,한양수자인 상가동)"
연세산부인과,의원,032-543-3377,인천광역시 계양구 계산새로65번길 17 (계산동)
연세차비뇨기과의원,의원,032-543-5991,"인천광역시 계양구 오조산로 53, 401호 (계산동)"
키즈프라임치과의원,치과의원,032-556-2275,"인천광역시 계양구 오조산로 53, 301호 (계산동,연세차메디칼)"
스마일치과의원,치과의원,032-541-0275,인천광역시 계양구 계양문화로 96 (용종동)
굿모닝치과의원,치과의원,032-552-2870,인천광역시 계양구 계양대로 214 (계산동)
맑은숲동의보감한의원,한의원,032-554-3375,인천광역시 계양구 경명대로 1090 (계산동)
연세사랑의원,의원,032-545-5192,"인천광역시 계양구 임학동로 47, 2층 (임학동)"
김승호내과의원,의원,032-548-7582,"인천광역시 계양구 장제로 911, 3층 (병방동)"
태산한의원,한의원,032-548-1075,인천광역시 계양구 효서로 57 (효성동)
예일내과의원,의원,032-544-4656,"인천광역시 계양구 새벌로 126, 201호 (효성동)"
박도형정형외과의원,의원,032-556-3115,"인천광역시 계양구 경명대로 1051, 2,3층 (계산동)"
신안과의원,의원,032-554-2764,인천광역시 계양구 오조산로 3 (작전동)
뉴욕치과의원,치과의원,032-551-9678,인천광역시 계양구 계산새로 71 (계산동)
아이플러스소아청소년과의원,의원,032-545-3653,"인천광역시 계양구 장제로875번길 1, 2층 (임학동)"
세느치과의원,치과의원,032-556-1370,"인천광역시 계양구 효서로 230 (작전동,삼성프라자 203호)"
원상연정형외과의원,의원,032-556-7400,인천광역시 계양구 경명대로 1134 (계산동)
사랑마취통증의학과의원,의원,032-293-8585,"인천광역시 계양구 계산새로 85, 405호 (용종동, 보람프라자)"
엠앤비가족여성한의원,한의원,032-551-8118,"인천광역시 계양구 장제로772번길 2 (계산동,2층)"
연세차산부인과의원,의원,032-547-0100,인천광역시 계양구 오조산로 53 (계산동)
대경당한의원,한의원,032-545-1075,"인천광역시 계양구 봉오대로 649, 5층 (작전동)"
하나산부인과의원,의원,032-543-6163,인천광역시 계양구 경명대로 1157 (임학동)
반석치과의원,치과의원,032-541-2744,인천광역시 계양구 주부토로363번길 28 (작전동)
서울한의원,한의원,032-543-7585,인천광역시 계양구 경명대로 1051 (계산동)
서울메디컬의원,의원,032-556-8275,"인천광역시 계양구 계양대로 188, 307호 (계산동, 대덕노바체빌딩 )"
신세계치과의원,치과의원,032-545-2275,인천광역시 계양구 계양대로 101 (작전동)
상쾌한한의원,한의원,032-546-0075,인천광역시 계양구 오조산로 1 (작전동)
계양수치과의원,치과의원,032-555-2227,"인천광역시 계양구 장제로 907 (병방동,3층)"
계양예치과의원,치과의원,032-545-3719,인천광역시 계양구 오조산로 1 (작전동)
연세유앤이치과의원,치과의원,032-555-2871,인천광역시 계양구 장제로875번길 1 (임학동)
이튼치과의원,치과의원,032-549-8275,인천광역시 계양구 효서로 300 (작전동)
양앤유의원,의원,032-543-1411,"인천광역시 계양구 용종로 2, 2층 (계산동, 계산프라자 )"
박촌에이스치과의원,치과의원,032-515-7522,인천광역시 계양구 장제로 999 (박촌동)
예화한의원,한의원,032-547-8297,"인천광역시 계양구 효서로 137 (효성동,201호)"
세종한의원,한의원,032-501-8127,"인천광역시 계양구 장제로 999 (박촌동,3층)"
인천CDC어린이치과의원,치과의원,032-553-5275,인천광역시 계양구 계산새로 71 (계산동)
예인한의원,한의원,032-541-1075,인천광역시 계양구 장제로 913 (병방동)
한솔의원,의원,032-555-6575,인천광역시 계양구 주부토로 372 (작전동)
고센의원,의원,032-556-3030,인천광역시 계양구 경명대로 1096 (계산동)
UP백 치과의원,치과의원,032-547-3433,인천광역시 계양구 안남로565번길 2 (효성동)
청담한의원,한의원,032-547-8877,"인천광역시 계양구 봉오대로555번길 14 (효성동,썬프라자 303호,304호)"
시원한백외과의원,의원,032-546-7575,인천광역시 계양구 장제로 899 (임학동)
초이스 치과의원,치과의원,032-548-2804,인천광역시 계양구 계양대로 149 (계산동)
미소준 치과의원,치과의원,032-543-2235,인천광역시 계양구 경명대로1045번길 2 (계산동)
굿모닝정형외과의원,의원,032-554-3773,인천광역시 계양구 계양대로 149 (계산동)
삼성메디정형외과의원,의원,032-555-7511,"인천광역시 계양구 주부토로 525 (계산동,(1층,2층))"
미플러스 치과의원,치과의원,032-547-8090,인천광역시 계양구 계양대로 27 (작전동)
해맑은플러스의원,의원,032-556-5314,"인천광역시 계양구 계양대로 27, 3층 (작전동, 홈플러스 작전점)"
우리들내과의원,의원,032-555-7475,"인천광역시 계양구 동양로 101, 303호 (동양동, 명일프라자)"
